 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: NNLO.ptj1.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do 3 scale factor variations.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] Using central scale factor of sclfac = 2.47708
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      2.477,      2.477
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  10.00         1   30.00       40.00      199.1          9.44483311163E+03  1.26408622392E+04  1.32602471245E+04    1.33839   1.04900
     2  20.00         2   40.00       60.00      199.1          3.66306196817E+03  5.40131849553E+03  5.88796462874E+03    1.47454   1.09010
     3  20.00         3   60.00       80.00      199.1          1.37195347841E+03  2.14136490483E+03  2.35750801386E+03    1.56081   1.10094
     4  20.00         4   80.00       100.0      199.1          6.34573186357E+02  1.02522077384E+03  1.12386599981E+03    1.61561   1.09622
     5  20.00         5   100.0       120.0      199.1          3.26732006955E+02  5.48035069347E+02  6.00323501323E+02    1.67732   1.09541
     6  20.00         6   120.0       140.0      199.1          1.80794980525E+02  3.16133288207E+02  3.39377854608E+02    1.74857   1.07353
     7  20.00         7   140.0       160.0      199.1          1.05715444453E+02  1.90918444711E+02  2.09024942714E+02    1.80597   1.09484
     8  20.00         8   160.0       180.0      199.1          6.45705301753E+01  1.19885591563E+02  1.27667919668E+02    1.85666   1.06491
     9  20.00         9   180.0       200.0      199.1          4.09007648382E+01  7.88972598719E+01  8.30799266356E+01    1.92899   1.05301
    10  20.00        10   200.0       220.0      199.1          2.66991707551E+01  5.30376983378E+01  5.54844702647E+01    1.98649   1.04613
    11  20.00        11   220.0       240.0      199.1          1.78962381902E+01  3.69058062896E+01  3.82086425714E+01    2.06221   1.03530
    12  20.00        12   240.0       260.0      199.1          1.22710653694E+01  2.60879344809E+01  2.61673029684E+01    2.12597   1.00304
    13  20.00        13   260.0       280.0      199.1          8.57797541597E+00  1.87263165912E+01  1.89624231157E+01    2.18307   1.01261
    14  20.00        14   280.0       300.0      199.1          6.10143668919E+00  1.37029347004E+01  1.34450265859E+01    2.24585   0.98118
    15  50.00        15   300.0       350.0      199.1          3.56711950996E+00  8.41812166826E+00  8.20993813296E+00    2.35992   0.97527
    16  50.00        16   350.0       400.0      199.1          1.70429094131E+00  4.29125863656E+00  4.03153654573E+00    2.51791   0.93948
    17  50.00        17   400.0       450.0      199.1          8.66909848690E-01  2.31205212909E+00  2.08021892521E+00    2.66700   0.89973
    18  50.00        18   450.0       500.0      199.1          4.63746020075E-01  1.32072381736E+00  1.14557111358E+00    2.84795   0.86738
    19  50.00        19   500.0       550.0      199.1          2.58440711200E-01  7.79281469881E-01  6.51695321093E-01    3.01532   0.83628
    20  50.00        20   550.0       600.0      199.1          1.48701462408E-01  4.74259224747E-01  3.81265408707E-01    3.18934   0.80392
    21  100.0        21   600.0       700.0      199.1          7.07359997786E-02  2.41931307716E-01  1.85701353536E-01    3.42020   0.76758
    22  300.0        22   700.0       1000.      199.1          1.41383967123E-02  5.72858997011E-02  3.77314737106E-02    4.05180   0.65865
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      1.239,      1.239
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  10.00         1   30.00       40.00      99.56          1.00223329065E+04  1.30598750659E+04  1.33504032247E+04    1.30308   1.02225
     2  20.00         2   40.00       60.00      99.56          3.92848640316E+03  5.70034093682E+03  5.99521397576E+03    1.45103   1.05173
     3  20.00         3   60.00       80.00      99.56          1.49231919118E+03  2.29605394278E+03  2.41195211985E+03    1.53858   1.05048
     4  20.00         4   80.00       100.0      99.56          6.98808418399E+02  1.11179773521E+03  1.14860868976E+03    1.59099   1.03311
     5  20.00         5   100.0       120.0      99.56          3.63785217653E+02  6.00697268187E+02  6.13352841273E+02    1.65124   1.02107
     6  20.00         6   120.0       140.0      99.56          2.03306765354E+02  3.50174801520E+02  3.44823087490E+02    1.72240   0.98472
     7  20.00         7   140.0       160.0      99.56          1.19958046220E+02  2.13416231192E+02  2.13594507251E+02    1.77909   1.00084
     8  20.00         8   160.0       180.0      99.56          7.38796106885E+01  1.35062329240E+02  1.28717846570E+02    1.82814   0.95303
     9  20.00         9   180.0       200.0      99.56          4.71563499402E+01  8.96610917880E+01  8.33616928314E+01    1.90136   0.92974
    10  20.00        10   200.0       220.0      99.56          3.10020718072E+01  6.07036465024E+01  5.54661413827E+01    1.95805   0.91372
    11  20.00        11   220.0       240.0      99.56          2.09186695706E+01  4.25872186512E+01  3.80191145226E+01    2.03585   0.89274
    12  20.00        12   240.0       260.0      99.56          1.44328787883E+01  3.03064478251E+01  2.56155660859E+01    2.09982   0.84522
    13  20.00        13   260.0       280.0      99.56          1.01484463444E+01  2.18980312433E+01  1.85875250872E+01    2.15777   0.84882
    14  20.00        14   280.0       300.0      99.56          7.25853927932E+00  1.61202783302E+01  1.29597618379E+01    2.22087   0.80394
    15  50.00        15   300.0       350.0      99.56          4.27904308675E+00  1.00024258416E+01  7.88229566418E+00    2.33754   0.78804
    16  50.00        16   350.0       400.0      99.56          2.06844550173E+00  5.16783522680E+00  3.77067670882E+00    2.49841   0.72964
    17  50.00        17   400.0       450.0      99.56          1.06327945429E+00  2.81603394589E+00  1.87739638978E+00    2.64844   0.66668
    18  50.00        18   450.0       500.0      99.56          5.74313107524E-01  1.62825190912E+00  1.00279531676E+00    2.83513   0.61587
    19  50.00        19   500.0       550.0      99.56          3.22912827463E-01  9.70883301161E-01  5.52510058300E-01    3.00664   0.56908
    20  50.00        20   550.0       600.0      99.56          1.87335401980E-01  5.96468001089E-01  3.10764257679E-01    3.18396   0.52101
    21  100.0        21   600.0       700.0      99.56          9.00553291697E-02  3.08034360023E-01  1.42813399518E-01    3.42050   0.46363
    22  300.0        22   700.0       1000.      99.56          1.83740664223E-02  7.48762513529E-02  2.33843793609E-02    4.07511   0.31231
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      4.954,      4.954
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  10.00         1   30.00       40.00      398.2          8.88183231343E+03  1.22520726381E+04  1.31375445246E+04    1.37945   1.07227
     2  20.00         2   40.00       60.00      398.2          3.41240993833E+03  5.14185027086E+03  5.76149238131E+03    1.50681   1.12051
     3  20.00         3   60.00       80.00      398.2          1.26220207851E+03  2.01009489794E+03  2.29118137896E+03    1.59253   1.13984
     4  20.00         4   80.00       100.0      398.2          5.77514197247E+02  9.52539564298E+02  1.08993603972E+03    1.64938   1.14424
     5  20.00         5   100.0       120.0      398.2          2.94498547314E+02  5.04266561897E+02  5.80678656795E+02    1.71229   1.15153
     6  20.00         6   120.0       140.0      398.2          1.61548204493E+02  2.88118018495E+02  3.28560075855E+02    1.78348   1.14037
     7  20.00         7   140.0       160.0      398.2          9.37175293730E+01  1.72562368587E+02  2.01100176177E+02    1.84130   1.16538
     8  20.00         8   160.0       180.0      398.2          5.68291605611E+01  1.07587241587E+02  1.23561465124E+02    1.89317   1.14848
     9  20.00         9   180.0       200.0      398.2          3.57576661502E+01  7.02485426024E+01  8.04387586943E+01    1.96457   1.14506
    10  20.00        10   200.0       220.0      398.2          2.31975117026E+01  4.69160834611E+01  5.37156443379E+01    2.02246   1.14493
    11  20.00        11   220.0       240.0      398.2          1.54593342474E+01  3.24064721344E+01  3.70025920793E+01    2.09624   1.14183
    12  20.00        12   240.0       260.0      398.2          1.05427954302E+01  2.27678973653E+01  2.55220467736E+01    2.15957   1.12097
    13  20.00        13   260.0       280.0      398.2          7.33225557825E+00  1.62459355309E+01  1.84381133938E+01    2.21568   1.13494
    14  20.00        14   280.0       300.0      398.2          5.19024732642E+00  1.18227954071E+01  1.31662668275E+01    2.27789   1.11363
    15  50.00        15   300.0       350.0      398.2          3.01249108895E+00  7.19803799921E+00  8.02944385086E+00    2.38940   1.11550
    16  50.00        16   350.0       400.0      398.2          1.42468669418E+00  3.62483687184E+00  3.97644401402E+00    2.54430   1.09700
    17  50.00        17   400.0       450.0      398.2          7.18042341690E-01  1.93287274993E+00  2.07739081241E+00    2.69186   1.07477
    18  50.00        18   450.0       500.0      398.2          3.80874460135E-01  1.09209850045E+00  1.15439602643E+00    2.86735   1.05704
    19  50.00        19   500.0       550.0      398.2          2.10611225418E-01  6.38282442144E-01  6.62780673043E-01    3.03062   1.03838
    20  50.00        20   550.0       600.0      398.2          1.20306543561E-01  3.85122568391E-01  3.92240906046E-01    3.20118   1.01848
    21  100.0        21   600.0       700.0      398.2          5.67014568842E-02  1.94277055405E-01  1.94059964273E-01    3.42632   0.99888
    22  300.0        22   700.0       1000.      398.2          1.11298917625E-02  4.49252093016E-02  4.15371718449E-02    4.03645   0.92458
