 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: NNLO.ht_full.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do 3 scale factor variations.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] Using central scale factor of sclfac = 8.3
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      8.300,      8.300
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  50.00         1   50.00       100.0      667.2          1.26428371184E+02  1.85683750090E+02  2.10718057527E+02    1.46869   1.13482
     2  50.00         2   100.0       150.0      667.2          2.73906956448E+03  3.72851983232E+03  3.95257584262E+03    1.36124   1.06009
     3  50.00         3   150.0       200.0      667.2          6.85461399026E+02  1.18796078217E+03  1.40755134634E+03    1.73308   1.18485
     4  50.00         4   200.0       250.0      667.2          2.12781244201E+02  4.44542796130E+02  5.61547656841E+02    2.08920   1.26320
     5  50.00         5   250.0       300.0      667.2          8.73654233132E+01  2.00241054197E+02  2.63322290354E+02    2.29199   1.31503
     6  50.00         6   300.0       350.0      667.2          4.14873390032E+01  1.01513553519E+02  1.38325260136E+02    2.44686   1.36263
     7  50.00         7   350.0       400.0      667.2          2.16433250747E+01  5.61140710554E+01  7.76188707488E+01    2.59267   1.38323
     8  50.00         8   400.0       450.0      667.2          1.20743307965E+01  3.26996974803E+01  4.62238282216E+01    2.70820   1.41359
     9  50.00         9   450.0       500.0      667.2          7.10054058492E+00  2.00898577788E+01  2.87320078714E+01    2.82934   1.43017
    10  50.00        10   500.0       550.0      667.2          4.35151872670E+00  1.27731093148E+01  1.84230534634E+01    2.93532   1.44233
    11  50.00        11   550.0       600.0      667.2          2.75919691806E+00  8.44285310481E+00  1.22751862804E+01    3.05990   1.45391
    12  50.00        12   600.0       650.0      667.2          1.79947790108E+00  5.66165259486E+00  8.30672530839E+00    3.14628   1.46719
    13  50.00        13   650.0       700.0      667.2          1.20215193439E+00  3.91479566293E+00  5.77544519151E+00    3.25649   1.47529
    14  100.0        14   700.0       800.0      667.2          6.95196555319E-01  2.36307578650E+00  3.49925270377E+00    3.39915   1.48080
    15  100.0        15   800.0       900.0      667.2          3.45224720776E-01  1.23363722830E+00  1.83787579192E+00    3.57343   1.48980
    16  100.0        16   900.0       1000.      667.2          1.81032226467E-01  6.81372445839E-01  1.02159974147E+00    3.76382   1.49933
    17  100.0        17   1000.       1100.      667.2          9.92053713936E-02  3.89000131023E-01  5.85691144586E-01    3.92116   1.50563
    18  100.0        18   1100.       1200.      667.2          5.62349429838E-02  2.31692666548E-01  3.49285434559E-01    4.12008   1.50754
    19  200.0        19   1200.       1400.      667.2          2.62694336554E-02  1.14599741496E-01  1.72332026896E-01    4.36247   1.50377
    20  200.0        20   1400.       1600.      667.2          9.75041526044E-03  4.64221619915E-02  6.97804896982E-02    4.76104   1.50317
    21  900.0        21   1600.       2500.      667.2          1.46435598594E-03  7.96648763383E-03  1.18272016132E-02    5.44027   1.48462
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      4.150,      4.150
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  50.00         1   50.00       100.0      333.6          1.34387748829E+02  1.92781077245E+02  2.15205113979E+02    1.43451   1.11632
     2  50.00         2   100.0       150.0      333.6          2.92461170919E+03  3.82965912439E+03  3.96976832270E+03    1.30946   1.03659
     3  50.00         3   150.0       200.0      333.6          7.44077505745E+02  1.26913602902E+03  1.45340348115E+03    1.70565   1.14519
     4  50.00         4   200.0       250.0      333.6          2.34317048814E+02  4.88471597402E+02  5.89534173458E+02    2.08466   1.20690
     5  50.00         5   250.0       300.0      333.6          9.73053385781E+01  2.23458684864E+02  2.79930354578E+02    2.29647   1.25272
     6  50.00         6   300.0       350.0      333.6          4.66531308057E+01  1.14649071143E+02  1.48646493662E+02    2.45748   1.29653
     7  50.00         7   350.0       400.0      333.6          2.45432458482E+01  6.40208014886E+01  8.39135623719E+01    2.60849   1.31072
     8  50.00         8   400.0       450.0      333.6          1.37949634634E+01  3.76224702686E+01  5.02965133985E+01    2.72726   1.33687
     9  50.00         9   450.0       500.0      333.6          8.16757991407E+00  2.32978603527E+01  3.14084331402E+01    2.85248   1.34813
    10  50.00        10   500.0       550.0      333.6          5.03661038858E+00  1.49151506202E+01  2.01984978015E+01    2.96135   1.35423
    11  50.00        11   550.0       600.0      333.6          3.21193348166E+00  9.92917475292E+00  1.35230074566E+01    3.09134   1.36195
    12  50.00        12   600.0       650.0      333.6          2.10595555794E+00  6.69447832373E+00  9.17303511349E+00    3.17883   1.37024
    13  50.00        13   650.0       700.0      333.6          1.41391146920E+00  4.65589443284E+00  6.39748182800E+00    3.29292   1.37406
    14  100.0        14   700.0       800.0      333.6          8.22965437876E-01  2.83128032893E+00  3.88851526707E+00    3.44034   1.37341
    15  100.0        15   800.0       900.0      333.6          4.12149434421E-01  1.49149080759E+00  2.04751970520E+00    3.61881   1.37280
    16  100.0        16   900.0       1000.      333.6          2.17813718208E-01  8.30878595930E-01  1.14215548030E+00    3.81463   1.37464
    17  100.0        17   1000.       1100.      333.6          1.20217604100E-01  4.77869188127E-01  6.55606996448E-01    3.97504   1.37194
    18  100.0        18   1100.       1200.      333.6          6.86005726836E-02  2.86746421764E-01  3.92165551109E-01    4.17994   1.36764
    19  200.0        19   1200.       1400.      333.6          3.23193074908E-02  1.43131361665E-01  1.93612083943E-01    4.42866   1.35269
    20  200.0        20   1400.       1600.      333.6          1.21361388938E-02  5.87192099121E-02  7.86199178957E-02    4.83838   1.33891
    21  900.0        21   1600.       2500.      333.6          1.85371131473E-03  1.02736520293E-02  1.33048725211E-02    5.54221   1.29505
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:     16.600,     16.600
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  50.00         1   50.00       100.0      1334.          1.18930323904E+02  1.78989558434E+02  2.06273046226E+02    1.50500   1.15243
     2  50.00         2   100.0       150.0      1334.          2.56618865151E+03  3.62335285114E+03  3.92422785591E+03    1.41196   1.08304
     3  50.00         3   150.0       200.0      1334.          6.32715635804E+02  1.11593480556E+03  1.35922603658E+03    1.76372   1.21802
     4  50.00         4   200.0       250.0      1334.          1.93894311664E+02  4.07303317000E+02  5.32963206471E+02    2.10065   1.30852
     5  50.00         5   250.0       300.0      1334.          7.88066503462E+01  1.80918082004E+02  2.46941777907E+02    2.29572   1.36494
     6  50.00         6   300.0       350.0      1334.          3.71034137916E+01  9.07256721129E+01  1.28418525973E+02    2.44521   1.41546
     7  50.00         7   350.0       400.0      1334.          1.92118540930E+01  4.96904017058E+01  7.16081236480E+01    2.58644   1.44109
     8  50.00         8   400.0       450.0      1334.          1.06465119066E+01  2.87350669352E+01  4.23753033905E+01    2.69901   1.47469
     9  50.00         9   450.0       500.0      1334.          6.22310920560E+00  1.75270346952E+01  2.62116740637E+01    2.81644   1.49550
    10  50.00        10   500.0       550.0      1334.          3.79272968606E+00  1.10738955802E+01  1.67481371624E+01    2.91977   1.51240
    11  50.00        11   550.0       600.0      1334.          2.39262726942E+00  7.27240307106E+00  1.11061728682E+01    3.03951   1.52717
    12  50.00        12   600.0       650.0      1334.          1.55299569213E+00  4.85265825264E+00  7.49389745607E+00    3.12471   1.54429
    13  50.00        13   650.0       700.0      1334.          1.03289119274E+00  3.33765755701E+00  5.19288733630E+00    3.23137   1.55585
    14  100.0        14   700.0       800.0      1334.          5.93871989762E-01  2.00115326022E+00  3.13457516194E+00    3.36967   1.56638
    15  100.0        15   800.0       900.0      1334.          2.92683044401E-01  1.03607122725E+00  1.64013972178E+00    3.53991   1.58304
    16  100.0        16   900.0       1000.      1334.          1.52415265478E-01  5.67778426421E-01  9.07794515353E-01    3.72521   1.59885
    17  100.0        17   1000.       1100.      1334.          8.29900152254E-02  3.21955516314E-01  5.19105321589E-01    3.87945   1.61235
    18  100.0        18   1100.       1200.      1334.          4.67630338768E-02  1.90457194256E-01  3.08440915357E-01    4.07282   1.61948
    19  200.0        19   1200.       1400.      1334.          2.16784995072E-02  9.34153236009E-02  1.51793086314E-01    4.30912   1.62493
    20  200.0        20   1400.       1600.      1334.          7.96264915803E-03  3.74011827674E-02  6.11638466262E-02    4.69708   1.63535
    21  900.0        21   1600.       2500.      1334.          1.17790777900E-03  6.30552566410E-03  1.03269211824E-02    5.35316   1.63776
