 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: NNLO.ht_full.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do 3 scale factor variations.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] Using central scale factor of sclfac = 0.0263149
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.026,      0.026
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  50.00         1   50.00       100.0      2.115          1.37378332759E+02  4.36415538270E+02  2.64431928767E+02    3.17674   0.60592
     2  50.00         2   100.0       150.0      2.115          3.17734046716E+03  7.76596492863E+03  1.41160116965E+03    2.44417   0.18177
     3  50.00         3   150.0       200.0      2.115          1.03758562023E+03  4.03789645239E+03 -9.04062590635E+02    3.89163  -0.22389
     4  50.00         4   200.0       250.0      2.115          4.12474235278E+02  2.09218615710E+03 -1.07402806324E+03    5.07228  -0.51335
     5  50.00         5   250.0       300.0      2.115          2.07181673260E+02  1.14810532080E+03 -7.19990742903E+02    5.54154  -0.62711
     6  50.00         6   300.0       350.0      2.115          1.16943114631E+02  6.81822382773E+02 -4.80106149865E+02    5.83038  -0.70415
     7  50.00         7   350.0       400.0      2.115          7.10357383657E+01  4.30394302056E+02 -3.85413807629E+02    6.05884  -0.89549
     8  50.00         8   400.0       450.0      2.115          4.54076747000E+01  2.81497589989E+02 -2.90673120502E+02    6.19934  -1.03260
     9  50.00         9   450.0       500.0      2.115          3.02059830701E+01  1.91410081244E+02 -2.29288133070E+02    6.33683  -1.19789
    10  50.00        10   500.0       550.0      2.115          2.07238510275E+01  1.33612646416E+02 -1.86358299160E+02    6.44729  -1.39477
    11  50.00        11   550.0       600.0      2.115          1.45840219406E+01  9.67432646205E+01 -1.45708405338E+02    6.63351  -1.50613
    12  50.00        12   600.0       650.0      2.115          1.04860272503E+01  6.98747259472E+01 -1.18922615212E+02    6.66360  -1.70194
    13  50.00        13   650.0       700.0      2.115          7.66862888267E+00  5.20511523741E+01 -9.61594598086E+01    6.78754  -1.84740
    14  100.0        14   700.0       800.0      2.115          4.98729043129E+00  3.46283212951E+01 -7.05181125354E+01    6.94331  -2.03643
    15  100.0        15   800.0       900.0      2.115          2.88274548319E+00  2.03401243367E+01 -4.89510717530E+01    7.05582  -2.40663
    16  100.0        16   900.0       1000.      2.115          1.73462034130E+00  1.25493501420E+01 -3.31049667233E+01    7.23464  -2.63798
    17  100.0        17   1000.       1100.      2.115          1.07808007050E+00  7.88336607251E+00 -2.36353980183E+01    7.31241  -2.99814
    18  100.0        18   1100.       1200.      2.115          6.86418587061E-01  5.16702056181E+00 -1.64495103984E+01    7.52751  -3.18356
    19  200.0        19   1200.       1400.      2.115          3.70434555270E-01  2.86746334742E+00 -1.02110061062E+01    7.74081  -3.56099
    20  200.0        20   1400.       1600.      2.115          1.66785902519E-01  1.35987895909E+00 -5.43231586812E+00    8.15344  -3.99471
    21  900.0        21   1600.       2500.      2.115          3.33292746408E-02  3.01541780363E-01 -1.45501161057E+00    9.04736  -4.82524
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.013,      0.013
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  50.00         1   50.00       100.0      1.058          4.36926147728E+01  2.53963171536E+02  1.84141234594E+02    5.81250   0.72507
     2  50.00         2   100.0       150.0      1.058          1.01996402371E+03  4.74597419579E+03 -6.01597119959E+02    4.65308  -0.12676
     3  50.00         3   150.0       200.0      1.058          3.49830762914E+02  2.51047885078E+03 -1.80187004670E+03    7.17627  -0.71774
     4  50.00         4   200.0       250.0      1.058          1.47146601155E+02  1.33100469405E+03 -1.52269684702E+03    9.04543  -1.14402
     5  50.00         5   250.0       300.0      1.058          7.76592345187E+01  7.51630839683E+02 -1.03753039702E+03    9.67858  -1.38037
     6  50.00         6   300.0       350.0      1.058          4.57897651827E+01  4.57851164792E+02 -7.15468827258E+02    9.99898  -1.56267
     7  50.00         7   350.0       400.0      1.058          2.89053532207E+01  2.94735305006E+02 -5.61323044161E+02   10.19656  -1.90450
     8  50.00         8   400.0       450.0      1.058          1.91435003986E+01  1.96872870094E+02 -4.27658327480E+02   10.28406  -2.17226
     9  50.00         9   450.0       500.0      1.058          1.31413475328E+01  1.35911758256E+02 -3.35421340758E+02   10.34230  -2.46793
    10  50.00        10   500.0       550.0      1.058          9.27410226697E+00  9.62483435416E+01 -2.69993157035E+02   10.37818  -2.80517
    11  50.00        11   550.0       600.0      1.058          6.70296204498E+00  7.05737273679E+01 -2.13494753540E+02   10.52874  -3.02513
    12  50.00        12   600.0       650.0      1.058          4.93966676463E+00  5.16231067682E+01 -1.74063687496E+02   10.45073  -3.37182
    13  50.00        13   650.0       700.0      1.058          3.69624219941E+00  3.88707488672E+01 -1.41510125669E+02   10.51629  -3.64053
    14  100.0        14   700.0       800.0      1.058          2.47694247745E+00  2.62368154531E+01 -1.04301079912E+02   10.59242  -3.97537
    15  100.0        15   800.0       900.0      1.058          1.48624464018E+00  1.56761290501E+01 -7.27017989916E+01   10.54748  -4.63774
    16  100.0        16   900.0       1000.      1.058          9.24053275511E-01  9.81232495711E+00 -4.95774667817E+01   10.61879  -5.05257
    17  100.0        17   1000.       1100.      1.058          5.92005938457E-01  6.25005557913E+00 -3.56189539479E+01   10.55742  -5.69898
    18  100.0        18   1100.       1200.      1.058          3.87353011860E-01  4.14753599432E+00 -2.50724596713E+01   10.70738  -6.04515
    19  200.0        19   1200.       1400.      1.058          2.16036030237E-01  2.33557403435E+00 -1.56760661007E+01   10.81104  -6.71187
    20  200.0        20   1400.       1600.      1.058          1.01435184657E-01  1.12910717769E+00 -8.47747694809E+00   11.13132  -7.50812
    21  900.0        21   1600.       2500.      1.058          2.15863724847E-02  2.60604441529E-01 -2.33129114196E+00   12.07264  -8.94571
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.053,      0.053
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  50.00         1   50.00       100.0      4.231          1.62155753433E+02  3.27002922012E+02  2.26719609252E+02    2.01660   0.69333
     2  50.00         2   100.0       150.0      4.231          3.70192939581E+03  5.66558525101E+03  2.81412455523E+03    1.53044   0.49671
     3  50.00         3   150.0       200.0      4.231          1.13424965151E+03  2.80096811013E+03  5.19819440301E+02    2.46945   0.18559
     4  50.00         4   200.0       250.0      4.231          4.22626816608E+02  1.39105126011E+03 -4.52964563469E+01    3.29144  -0.03256
     5  50.00         5   250.0       300.0      4.231          2.01002977799E+02  7.34428975684E+02 -6.69114039395E+01    3.65382  -0.09111
     6  50.00         6   300.0       350.0      4.231          1.08202491021E+02  4.21873782200E+02 -5.09536435423E+01    3.89893  -0.12078
     7  50.00         7   350.0       400.0      4.231          6.30236892740E+01  2.59084817768E+02 -6.09705004247E+01    4.11091  -0.23533
     8  50.00         8   400.0       450.0      4.231          3.87946195822E+01  1.65067810193E+02 -5.05197613106E+01    4.25492  -0.30605
     9  50.00         9   450.0       500.0      4.231          2.49426761504E+01  1.09940530925E+02 -4.44087642697E+01    4.40773  -0.40393
    10  50.00        10   500.0       550.0      4.231          1.65883897378E+01  7.51943721651E+01 -3.95691718575E+01    4.53295  -0.52623
    11  50.00        11   550.0       600.0      4.231          1.13427050044E+01  5.34869416407E+01 -3.13397086916E+01    4.71554  -0.58593
    12  50.00        12   600.0       650.0      4.231          7.93836183630E+00  3.79844624529E+01 -2.66215169251E+01    4.78492  -0.70085
    13  50.00        13   650.0       700.0      4.231          5.66237514639E+00  2.78734207361E+01 -2.18484115147E+01    4.92257  -0.78384
    14  100.0        14   700.0       800.0      4.231          3.56547087423E+00  1.81777073653E+01 -1.63450116223E+01    5.09826  -0.89918
    15  100.0        15   800.0       900.0      4.231          1.97739362937E+00  1.04189557865E+01 -1.16378222517E+01    5.26903  -1.11699
    16  100.0        16   900.0       1000.      4.231          1.14669795746E+00  6.28820512570E+00 -7.90774972725E+00    5.48375  -1.25755
    17  100.0        17   1000.       1100.      4.231          6.89003959580E-01  3.87307423280E+00 -5.68770256069E+00    5.62127  -1.46852
    18  100.0        18   1100.       1200.      4.231          4.25199778114E-01  2.49033965400E+00 -3.93111355163E+00    5.85687  -1.57855
    19  200.0        19   1200.       1400.      4.231          2.21008422737E-01  1.35160307765E+00 -2.44559239777E+00    6.11562  -1.80940
    20  200.0        20   1400.       1600.      4.231          9.47337749914E-02  6.22250221800E-01 -1.28569957722E+00    6.56841  -2.06621
    21  900.0        21   1600.       2500.      4.231          1.76090185894E-02  1.30925675599E-01 -3.38125540990E-01    7.43515  -2.58258
