           8
     8072500
 HERA1+2 NCep 920                                                                
Plot1@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.15 @Xlog
Plot2@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.20 @Xlog
Plot3@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.25 @Xlog
Plot4@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.35 @Xlog
 0.35000E+01 0.43230E-04 0.80002E+00 0.88079E+00 0.36349E-01 0.63948E-01 0.86464E+00 0.95300E+00 0.00000E+00 0.00000E+00 -.19865E+01      8072500  13/0.43230E-04
 0.35000E+01 0.46000E-04 0.75185E+00 0.96533E+00 0.38116E-01 0.42990E-01 0.86870E+00 0.10202E+01 0.00000E+00 0.00000E+00 -.14398E+01      8072500  13/0.46000E-04
 0.35000E+01 0.51240E-04 0.67496E+00 0.94011E+00 0.27715E-01 0.37938E-01 0.87178E+00 0.98280E+00 0.00000E+00 0.00000E+00 -.15403E+01      8072500  13/0.51240E-04
 0.35000E+01 0.53100E-04 0.65132E+00 0.88015E+00 0.35589E-01 0.37144E-01 0.87154E+00 0.10616E+01 0.00000E+00 0.00000E+00 -.50992E+01      8072500  13/0.53100E-04
 0.35000E+01 0.80000E-04 0.43231E+00 0.95226E+00 0.17285E-01 0.21373E-01 0.84560E+00 0.98287E+00 0.00000E+00 0.00000E+00 -.17712E+01      8072500  13/0.80000E-04
 0.35000E+01 0.13000E-03 0.26604E+00 0.91787E+00 0.87736E-02 0.13414E-01 0.78905E+00 0.93587E+00 0.00000E+00 0.00000E+00 -.20516E+01      8072500  13/0.13000E-03
 0.35000E+01 0.20000E-03 0.17292E+00 0.85416E+00 0.81774E-02 0.12506E-01 0.73527E+00 0.87075E+00 0.00000E+00 0.00000E+00 -.20284E+01      8072500  13/0.20000E-03
 0.35000E+01 0.32000E-03 0.10808E+00 0.79091E+00 0.79593E-02 0.12111E-01 0.67918E+00 0.80579E+00 0.00000E+00 0.00000E+00 -.18691E+01      8072500  13/0.32000E-03
 0.35000E+01 0.50000E-03 0.69170E-01 0.74923E+00 0.90148E-02 0.13136E-01 0.63005E+00 0.75128E+00 0.00000E+00 0.00000E+00 -.22773E+00      8072500  13/0.50000E-03
 0.35000E+01 0.80000E-03 0.43231E-01 0.65903E+00 0.79676E-02 0.11157E-01 0.58344E+00 0.68695E+00 0.00000E+00 0.00000E+00 -.35048E+01      8072500  13/0.80000E-03
 0.35000E+01 0.13000E-02 0.26604E-01 0.62339E+00 0.90036E-02 0.12237E-01 0.54108E+00 0.63585E+00 0.00000E+00 0.00000E+00 -.13839E+01      8072500  13/0.13000E-02
 0.35000E+01 0.20000E-02 0.17292E-01 0.56840E+00 0.51914E-02 0.79950E-02 0.50869E+00 0.58485E+00 0.00000E+00 0.00000E+00 -.31686E+01      8072500  13/0.20000E-02
 0.35000E+01 0.80000E-02 0.43231E-02 0.46195E+00 0.55975E-02 0.86079E-02 0.43828E+00 0.46046E+00 0.00000E+00 0.00000E+00 0.26608E+00      8072500  13/0.80000E-02
 0.45000E+01 0.52200E-04 0.85185E+00 0.91607E+00 0.69322E-01 0.72384E-01 0.90686E+00 0.11693E+01 0.00000E+00 0.00000E+00 -.36535E+01      8072500  14/0.52200E-04
 0.45000E+01 0.59200E-04 0.75112E+00 0.97144E+00 0.37509E-01 0.41358E-01 0.91470E+00 0.10984E+01 0.00000E+00 0.00000E+00 -.33844E+01      8072500  14/0.59200E-04
 0.45000E+01 0.61760E-04 0.71999E+00 0.97035E+00 0.37538E-01 0.67269E-01 0.91540E+00 0.99508E+00 0.00000E+00 0.00000E+00 -.65869E+00      8072500  14/0.61760E-04
 0.45000E+01 0.68300E-04 0.65105E+00 0.10796E+01 0.26241E-01 0.33251E-01 0.91460E+00 0.11237E+01 0.00000E+00 0.00000E+00 -.16794E+01      8072500  14/0.68300E-04
 0.45000E+01 0.73200E-04 0.60746E+00 0.10187E+01 0.25362E-01 0.32075E-01 0.91173E+00 0.10449E+01 0.00000E+00 0.00000E+00 -.10318E+01      8072500  14/0.73200E-04
 0.45000E+01 0.81800E-04 0.54360E+00 0.10795E+01 0.14721E+00 0.16933E+00 0.90432E+00 0.11229E+01 0.00000E+00 0.00000E+00 -.29454E+00      8072500  14/0.81800E-04
 0.45000E+01 0.13000E-03 0.34205E+00 0.10204E+01 0.13672E-01 0.18799E-01 0.85286E+00 0.10431E+01 0.00000E+00 0.00000E+00 -.16603E+01      8072500  14/0.13000E-03
 0.45000E+01 0.20000E-03 0.22233E+00 0.96119E+00 0.96703E-02 0.15214E-01 0.79485E+00 0.95501E+00 0.00000E+00 0.00000E+00 0.63885E+00      8072500  14/0.20000E-03
 0.45000E+01 0.32000E-03 0.13896E+00 0.89331E+00 0.95651E-02 0.13764E-01 0.73263E+00 0.85900E+00 0.00000E+00 0.00000E+00 0.35875E+01      8072500  14/0.32000E-03
 0.45000E+01 0.50000E-03 0.88933E-01 0.79708E+00 0.85563E-02 0.12844E-01 0.67768E+00 0.80214E+00 0.00000E+00 0.00000E+00 -.59153E+00      8072500  14/0.50000E-03
 0.45000E+01 0.80000E-03 0.55583E-01 0.72028E+00 0.97666E-02 0.13144E-01 0.62537E+00 0.74549E+00 0.00000E+00 0.00000E+00 -.25817E+01      8072500  14/0.80000E-03
 0.45000E+01 0.13000E-02 0.34205E-01 0.66549E+00 0.92156E-02 0.12812E-01 0.57770E+00 0.69714E+00 0.00000E+00 0.00000E+00 -.34347E+01      8072500  14/0.13000E-02
 0.45000E+01 0.20000E-02 0.22233E-01 0.61540E+00 0.87261E-02 0.11718E-01 0.54104E+00 0.63800E+00 0.00000E+00 0.00000E+00 -.25898E+01      8072500  14/0.20000E-02
 0.45000E+01 0.32000E-02 0.13896E-01 0.57189E+00 0.71867E-02 0.10259E-01 0.50707E+00 0.58711E+00 0.00000E+00 0.00000E+00 -.21173E+01      8072500  14/0.32000E-02
 0.45000E+01 0.13000E-01 0.34205E-02 0.43009E+00 0.87966E-02 0.13033E-01 0.44348E+00 0.45506E+00 0.00000E+00 0.00000E+00 -.28385E+01      8072500  14/0.13000E-01
 0.65000E+01 0.75400E-04 0.85185E+00 0.11174E+01 0.76712E-01 0.85472E-01 0.97051E+00 0.12262E+01 0.00000E+00 0.00000E+00 -.14186E+01      8072500  15/0.75400E-04
 0.65000E+01 0.80290E-04 0.79997E+00 0.10851E+01 0.40957E-01 0.62896E-01 0.97416E+00 0.10559E+01 0.00000E+00 0.00000E+00 0.71242E+00      8072500  15/0.80290E-04
 0.65000E+01 0.85500E-04 0.75122E+00 0.10970E+01 0.34830E-01 0.45701E-01 0.97573E+00 0.12862E+01 0.00000E+00 0.00000E+00 -.54312E+01      8072500  15/0.85500E-04
 0.65000E+01 0.95150E-04 0.67503E+00 0.10838E+01 0.34872E-01 0.46201E-01 0.97422E+00 0.11347E+01 0.00000E+00 0.00000E+00 -.14609E+01      8072500  15/0.95150E-04
 0.65000E+01 0.98600E-04 0.65141E+00 0.11774E+01 0.29699E-01 0.38284E-01 0.97285E+00 0.12524E+01 0.00000E+00 0.00000E+00 -.25269E+01      8072500  15/0.98600E-04
 0.65000E+01 0.13000E-03 0.49407E+00 0.11134E+01 0.17124E-01 0.22277E-01 0.94899E+00 0.11505E+01 0.00000E+00 0.00000E+00 -.21642E+01      8072500  15/0.13000E-03
 0.65000E+01 0.20000E-03 0.32115E+00 0.11119E+01 0.10837E-01 0.16415E-01 0.88987E+00 0.10864E+01 0.00000E+00 0.00000E+00 0.23546E+01      8072500  15/0.20000E-03
 0.65000E+01 0.32000E-03 0.20072E+00 0.10013E+01 0.86929E-02 0.13625E-01 0.81905E+00 0.97114E+00 0.00000E+00 0.00000E+00 0.34694E+01      8072500  15/0.32000E-03
 0.65000E+01 0.50000E-03 0.12846E+00 0.93276E+00 0.10743E-01 0.15680E-01 0.75463E+00 0.89516E+00 0.00000E+00 0.00000E+00 0.34994E+01      8072500  15/0.50000E-03
 0.65000E+01 0.80000E-03 0.80287E-01 0.84903E+00 0.84562E-02 0.13357E-01 0.69269E+00 0.82933E+00 0.00000E+00 0.00000E+00 0.23291E+01      8072500  15/0.80000E-03
 0.65000E+01 0.13000E-02 0.49407E-01 0.75842E+00 0.88510E-02 0.12358E-01 0.63595E+00 0.73472E+00 0.00000E+00 0.00000E+00 0.26773E+01      8072500  15/0.13000E-02
 0.65000E+01 0.20000E-02 0.32115E-01 0.69498E+00 0.70829E-02 0.10161E-01 0.59197E+00 0.69413E+00 0.00000E+00 0.00000E+00 0.12035E+00      8072500  15/0.20000E-02
 0.65000E+01 0.32000E-02 0.20072E-01 0.64107E+00 0.77445E-02 0.11042E-01 0.55083E+00 0.64043E+00 0.00000E+00 0.00000E+00 0.83117E-01      8072500  15/0.32000E-02
 0.65000E+01 0.50000E-02 0.12846E-01 0.57884E+00 0.67674E-02 0.97174E-02 0.51839E+00 0.56034E+00 0.00000E+00 0.00000E+00 0.27337E+01      8072500  15/0.50000E-02
 0.65000E+01 0.13000E-01 0.49407E-02 0.48263E+00 0.91448E-02 0.14032E-01 0.46970E+00 0.48813E+00 0.00000E+00 0.00000E+00 -.60110E+00      8072500  15/0.13000E-01
 0.65000E+01 0.20000E-01 0.32115E-02 0.49769E+00 0.10182E-01 0.14369E-01 0.45547E+00 0.43490E+00 0.00000E+00 0.00000E+00 0.61670E+01      8072500  15/0.20000E-01
 0.85000E+01 0.98600E-04 0.85185E+00 0.11609E+01 0.39260E-01 0.46707E-01 0.10104E+01 0.12494E+01 0.00000E+00 0.00000E+00 -.22529E+01      8072500  16/0.98600E-04
 0.85000E+01 0.10499E-03 0.80000E+00 0.11832E+01 0.49606E-01 0.71952E-01 0.10137E+01 0.10288E+01 0.00000E+00 0.00000E+00 0.31134E+01      8072500  16/0.10499E-03
 0.85000E+01 0.11180E-03 0.75127E+00 0.11798E+01 0.32900E-01 0.47557E-01 0.10147E+01 0.13626E+01 0.00000E+00 0.00000E+00 -.55566E+01      8072500  16/0.11180E-03
 0.85000E+01 0.12443E-03 0.67501E+00 0.12585E+01 0.26502E-01 0.37888E-01 0.10125E+01 0.12522E+01 0.00000E+00 0.00000E+00 0.23707E+00      8072500  16/0.12443E-03
 0.85000E+01 0.12900E-03 0.65110E+00 0.12318E+01 0.24963E-01 0.34759E-01 0.10105E+01 0.13131E+01 0.00000E+00 0.00000E+00 -.32553E+01      8072500  16/0.12900E-03
 0.85000E+01 0.13900E-03 0.60426E+00 0.12565E+01 0.60137E-01 0.76827E-01 0.10054E+01 0.13633E+01 0.00000E+00 0.00000E+00 -.17763E+01      8072500  16/0.13900E-03
 0.85000E+01 0.20000E-03 0.41996E+00 0.11948E+01 0.15827E-01 0.22217E-01 0.96126E+00 0.11833E+01 0.00000E+00 0.00000E+00 0.72445E+00      8072500  16/0.20000E-03
 0.85000E+01 0.32000E-03 0.26248E+00 0.11070E+01 0.97349E-02 0.15480E-01 0.88685E+00 0.10784E+01 0.00000E+00 0.00000E+00 0.29378E+01      8072500  16/0.32000E-03
 0.85000E+01 0.50000E-03 0.16798E+00 0.10137E+01 0.10582E-01 0.15571E-01 0.81550E+00 0.97898E+00 0.00000E+00 0.00000E+00 0.32814E+01      8072500  16/0.50000E-03
 0.85000E+01 0.80000E-03 0.10499E+00 0.93089E+00 0.94374E-02 0.13862E-01 0.74584E+00 0.87277E+00 0.00000E+00 0.00000E+00 0.61581E+01      8072500  16/0.80000E-03
 0.85000E+01 0.13000E-02 0.64609E-01 0.83932E+00 0.89137E-02 0.13010E-01 0.68161E+00 0.80508E+00 0.00000E+00 0.00000E+00 0.38417E+01      8072500  16/0.13000E-02
 0.85000E+01 0.20000E-02 0.41996E-01 0.76863E+00 0.10779E-01 0.14594E-01 0.63159E+00 0.74250E+00 0.00000E+00 0.00000E+00 0.24237E+01      8072500  16/0.20000E-02
 0.85000E+01 0.32000E-02 0.26248E-01 0.66098E+00 0.10054E-01 0.13065E-01 0.58448E+00 0.68146E+00 0.00000E+00 0.00000E+00 -.20368E+01      8072500  16/0.32000E-02
 0.85000E+01 0.50000E-02 0.16798E-01 0.63241E+00 0.82026E-02 0.11693E-01 0.54701E+00 0.62715E+00 0.00000E+00 0.00000E+00 0.64144E+00      8072500  16/0.50000E-02
 0.85000E+01 0.20000E-01 0.41996E-02 0.45624E+00 0.95106E-02 0.13502E-01 0.47125E+00 0.48161E+00 0.00000E+00 0.00000E+00 -.26670E+01      8072500  16/0.20000E-01
 0.10000E+02 0.32000E-03 0.30879E+00 0.11381E+01 0.22313E-01 0.28421E-01 0.92904E+00 0.11869E+01 0.00000E+00 0.00000E+00 -.21859E+01      8072500  17/0.32000E-03
 0.10000E+02 0.50000E-03 0.19763E+00 0.10581E+01 0.19723E-01 0.24758E-01 0.85398E+00 0.10557E+01 0.00000E+00 0.00000E+00 0.12345E+00      8072500  17/0.50000E-03
 0.10000E+02 0.80000E-03 0.12352E+00 0.97675E+00 0.19013E-01 0.23789E-01 0.77957E+00 0.92165E+00 0.00000E+00 0.00000E+00 0.28981E+01      8072500  17/0.80000E-03
 0.10000E+02 0.13000E-02 0.76011E-01 0.88846E+00 0.18947E-01 0.23643E-01 0.71047E+00 0.86090E+00 0.00000E+00 0.00000E+00 0.14544E+01      8072500  17/0.13000E-02
 0.10000E+02 0.20000E-02 0.49407E-01 0.80175E+00 0.18821E-01 0.23352E-01 0.65652E+00 0.77986E+00 0.00000E+00 0.00000E+00 0.11632E+01      8072500  17/0.20000E-02
 0.10000E+02 0.50000E-02 0.19763E-01 0.62751E+00 0.79470E-02 0.11049E-01 0.56475E+00 0.63775E+00 0.00000E+00 0.00000E+00 -.12888E+01      8072500  17/0.50000E-02
 0.10000E+02 0.20000E-01 0.49407E-02 0.51306E+00 0.80438E-02 0.11652E-01 0.48081E+00 0.50027E+00 0.00000E+00 0.00000E+00 0.15899E+01      8072500  17/0.20000E-01
 0.12000E+02 0.13920E-03 0.85185E+00 0.12808E+01 0.37017E-01 0.46993E-01 0.10534E+01 0.13118E+01 0.00000E+00 0.00000E+00 -.83699E+00      8072500  18/0.13920E-03
 0.12000E+02 0.16100E-03 0.73650E+00 0.13400E+01 0.18448E-01 0.32495E-01 0.10571E+01 0.13691E+01 0.00000E+00 0.00000E+00 -.15758E+01      8072500  18/0.16100E-03
 0.12000E+02 0.18210E-03 0.65116E+00 0.12951E+01 0.23421E-01 0.35765E-01 0.10519E+01 0.13990E+01 0.00000E+00 0.00000E+00 -.44347E+01      8072500  18/0.18210E-03
 0.12000E+02 0.20000E-03 0.59289E+00 0.12935E+01 0.12043E-01 0.28281E-01 0.10440E+01 0.13778E+01 0.00000E+00 0.00000E+00 -.70017E+01      8072500  18/0.20000E-03
 0.12000E+02 0.32000E-03 0.37055E+00 0.12227E+01 0.10035E-01 0.17262E-01 0.97643E+00 0.12204E+01 0.00000E+00 0.00000E+00 0.22784E+00      8072500  18/0.32000E-03
 0.12000E+02 0.50000E-03 0.23715E+00 0.11453E+01 0.79633E-02 0.14219E-01 0.89829E+00 0.11196E+01 0.00000E+00 0.00000E+00 0.32314E+01      8072500  18/0.50000E-03
 0.12000E+02 0.80000E-03 0.14822E+00 0.10454E+01 0.76669E-02 0.13079E-01 0.81851E+00 0.10165E+01 0.00000E+00 0.00000E+00 0.37700E+01      8072500  18/0.80000E-03
 0.12000E+02 0.13000E-02 0.91213E-01 0.93471E+00 0.10557E-01 0.14886E-01 0.74386E+00 0.86536E+00 0.00000E+00 0.00000E+00 0.65691E+01      8072500  18/0.13000E-02
 0.12000E+02 0.20000E-02 0.59289E-01 0.85138E+00 0.10165E-01 0.13868E-01 0.68528E+00 0.79739E+00 0.00000E+00 0.00000E+00 0.53112E+01      8072500  18/0.20000E-02
 0.12000E+02 0.32000E-02 0.37055E-01 0.75383E+00 0.11543E-01 0.15220E-01 0.62974E+00 0.73339E+00 0.00000E+00 0.00000E+00 0.17704E+01      8072500  18/0.32000E-02
 0.12000E+02 0.50000E-02 0.23715E-01 0.67921E+00 0.91298E-02 0.12415E-01 0.58511E+00 0.67512E+00 0.00000E+00 0.00000E+00 0.44744E+00      8072500  18/0.50000E-02
 0.12000E+02 0.20000E-01 0.59289E-02 0.49046E+00 0.10091E-01 0.13759E-01 0.49155E+00 0.51152E+00 0.00000E+00 0.00000E+00 -.20871E+01      8072500  18/0.20000E-01
 0.15000E+02 0.17410E-03 0.85136E+00 0.13403E+01 0.43182E-01 0.56049E-01 0.10759E+01 0.13478E+01 0.00000E+00 0.00000E+00 -.17327E+00      8072500  19/0.17410E-03
 0.15000E+02 0.20000E-03 0.74111E+00 0.13862E+01 0.30697E-01 0.41927E-01 0.10794E+01 0.13203E+01 0.00000E+00 0.00000E+00 0.21457E+01      8072500  19/0.20000E-03
 0.15000E+02 0.22760E-03 0.65124E+00 0.13300E+01 0.33047E-01 0.42004E-01 0.10738E+01 0.13023E+01 0.00000E+00 0.00000E+00 0.83931E+00      8072500  19/0.22760E-03
 0.15000E+02 0.32000E-03 0.46319E+00 0.13127E+01 0.12223E-01 0.24341E-01 0.10321E+01 0.13236E+01 0.00000E+00 0.00000E+00 -.89143E+00      8072500  19/0.32000E-03
 0.15000E+02 0.50000E-03 0.29644E+00 0.12068E+01 0.79809E-02 0.14930E-01 0.95341E+00 0.11882E+01 0.00000E+00 0.00000E+00 0.23294E+01      8072500  19/0.50000E-03
 0.15000E+02 0.80000E-03 0.18528E+00 0.11049E+01 0.71723E-02 0.13169E-01 0.86784E+00 0.10833E+01 0.00000E+00 0.00000E+00 0.30074E+01      8072500  19/0.80000E-03
 0.15000E+02 0.13000E-02 0.11402E+00 0.97884E+00 0.68403E-02 0.12194E-01 0.78614E+00 0.98058E+00 0.00000E+00 0.00000E+00 -.25400E+00      8072500  19/0.13000E-02
 0.15000E+02 0.20000E-02 0.74111E-01 0.86832E+00 0.63681E-02 0.11523E-01 0.72164E+00 0.82545E+00 0.00000E+00 0.00000E+00 0.67325E+01      8072500  19/0.20000E-02
 0.15000E+02 0.32000E-02 0.46319E-01 0.78328E+00 0.65107E-02 0.10529E-01 0.66018E+00 0.76714E+00 0.00000E+00 0.00000E+00 0.24792E+01      8072500  19/0.32000E-02
 0.15000E+02 0.50000E-02 0.29644E-01 0.71299E+00 0.54397E-02 0.89716E-02 0.61055E+00 0.70049E+00 0.00000E+00 0.00000E+00 0.22980E+01      8072500  19/0.50000E-02
 0.15000E+02 0.80000E-02 0.18528E-01 0.63212E+00 0.51096E-02 0.79770E-02 0.56710E+00 0.65092E+00 0.00000E+00 0.00000E+00 -.36792E+01      8072500  19/0.80000E-02
 0.15000E+02 0.20000E-01 0.74111E-02 0.52935E+00 0.58929E-02 0.94764E-02 0.50474E+00 0.53689E+00 0.00000E+00 0.00000E+00 -.12787E+01      8072500  19/0.20000E-01
 0.18000E+02 0.20900E-03 0.85103E+00 0.13704E+01 0.44775E-01 0.57958E-01 0.10916E+01 0.13684E+01 0.00000E+00 0.00000E+00 0.44972E-01      8072500  20/0.20900E-03
 0.18000E+02 0.23700E-03 0.75049E+00 0.13788E+01 0.23901E-01 0.35736E-01 0.10951E+01 0.13930E+01 0.00000E+00 0.00000E+00 -.59237E+00      8072500  20/0.23700E-03
 0.18000E+02 0.26800E-03 0.66368E+00 0.13718E+01 0.15088E-01 0.27789E-01 0.10902E+01 0.14209E+01 0.00000E+00 0.00000E+00 -.32530E+01      8072500  20/0.26800E-03
 0.18000E+02 0.32800E-03 0.54227E+00 0.13825E+01 0.14417E-01 0.29130E-01 0.10690E+01 0.14236E+01 0.00000E+00 0.00000E+00 -.28532E+01      8072500  20/0.32800E-03
 0.18000E+02 0.50000E-03 0.35573E+00 0.12806E+01 0.90800E-02 0.18437E-01 0.99823E+00 0.12620E+01 0.00000E+00 0.00000E+00 0.20495E+01      8072500  20/0.50000E-03
 0.18000E+02 0.80000E-03 0.22233E+00 0.11553E+01 0.69872E-02 0.13572E-01 0.90895E+00 0.11294E+01 0.00000E+00 0.00000E+00 0.37011E+01      8072500  20/0.80000E-03
 0.18000E+02 0.13000E-02 0.13682E+00 0.10378E+01 0.65421E-02 0.12327E-01 0.82167E+00 0.10295E+01 0.00000E+00 0.00000E+00 0.12693E+01      8072500  20/0.13000E-02
 0.18000E+02 0.20000E-02 0.88933E-01 0.93994E+00 0.63245E-02 0.11449E-01 0.75215E+00 0.94989E+00 0.00000E+00 0.00000E+00 -.15727E+01      8072500  20/0.20000E-02
 0.18000E+02 0.32000E-02 0.55583E-01 0.82948E+00 0.59661E-02 0.10324E-01 0.68571E+00 0.78787E+00 0.00000E+00 0.00000E+00 0.69747E+01      8072500  20/0.32000E-02
 0.18000E+02 0.50000E-02 0.35573E-01 0.74380E+00 0.53796E-02 0.89575E-02 0.63182E+00 0.73182E+00 0.00000E+00 0.00000E+00 0.22273E+01      8072500  20/0.50000E-02
 0.18000E+02 0.80000E-02 0.22233E-01 0.66400E+00 0.47943E-02 0.84352E-02 0.58437E+00 0.66807E+00 0.00000E+00 0.00000E+00 -.84886E+00      8072500  20/0.80000E-02
 0.18000E+02 0.20000E-01 0.88933E-02 0.53574E+00 0.95169E-02 0.13519E-01 0.51556E+00 0.56275E+00 0.00000E+00 0.00000E+00 -.28380E+01      8072500  20/0.20000E-01
 0.22000E+02 0.29000E-03 0.74963E+00 0.14338E+01 0.30360E-01 0.44225E-01 0.11069E+01 0.14339E+01 0.00000E+00 0.00000E+00 -.18746E-02      8072500  21/0.29000E-03
 0.22000E+02 0.32000E-03 0.67935E+00 0.14306E+01 0.34766E-01 0.48074E-01 0.11034E+01 0.14250E+01 0.00000E+00 0.00000E+00 0.16189E+00      8072500  21/0.32000E-03
 0.22000E+02 0.34500E-03 0.63012E+00 0.14102E+01 0.21349E-01 0.32039E-01 0.10977E+01 0.14342E+01 0.00000E+00 0.00000E+00 -.11226E+01      8072500  21/0.34500E-03
 0.22000E+02 0.38800E-03 0.56029E+00 0.13925E+01 0.15520E-01 0.27496E-01 0.10846E+01 0.14364E+01 0.00000E+00 0.00000E+00 -.28292E+01      8072500  21/0.38800E-03
 0.22000E+02 0.50000E-03 0.43478E+00 0.13823E+01 0.14211E-01 0.26795E-01 0.10444E+01 0.13790E+01 0.00000E+00 0.00000E+00 0.23043E+00      8072500  21/0.50000E-03
 0.22000E+02 0.59200E-03 0.36721E+00 0.13265E+01 0.12923E-01 0.25419E-01 0.10130E+01 0.13374E+01 0.00000E+00 0.00000E+00 -.84419E+00      8072500  21/0.59200E-03
 0.22000E+02 0.80000E-03 0.27174E+00 0.12290E+01 0.10081E-01 0.20136E-01 0.95399E+00 0.12337E+01 0.00000E+00 0.00000E+00 -.46588E+00      8072500  21/0.80000E-03
