#labels: ht_full_var_lower[1] ht_full_var_center[2] ht_full_var_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 120000000
#overflow:lower center upper 6.96463328712E-01 8.63915024313E-03 1.05433304579E+00 1.36679775274E-02 4.81208524671E-01 5.73303483407E-03 
5.00000000000E+01 7.50000000000E+01 1.00000000000E+02 5.85367387614E+01 2.02789181087E+00 6.17948342149E+01 2.43325790389E+00 5.78823151031E+01 1.71099517055E+00 
1.00000000000E+02 1.25000000000E+02 1.50000000000E+02 6.99298950613E+02 4.91522707705E+00 6.19608867720E+02 5.90351202598E+00 8.01887652623E+02 4.15099598597E+00 
1.50000000000E+02 1.75000000000E+02 2.00000000000E+02 5.98117887139E+02 1.67548794791E+00 6.65942798355E+02 2.07469296354E+00 5.55936921837E+02 1.37778988188E+00 
2.00000000000E+02 2.25000000000E+02 2.50000000000E+02 3.23087201229E+02 8.79865040972E-01 3.78402837840E+02 1.10856033207E+00 2.84382413962E+02 7.11712743193E-01 
2.50000000000E+02 2.75000000000E+02 3.00000000000E+02 1.67129779707E+02 4.82815079782E-01 1.99638312976E+02 6.17009574251E-01 1.44143817558E+02 3.85637101367E-01 
3.00000000000E+02 3.25000000000E+02 3.50000000000E+02 9.27955667869E+01 2.91398790577E-01 1.12479453724E+02 3.77015450253E-01 7.88680594050E+01 2.30211526542E-01 
3.50000000000E+02 3.75000000000E+02 4.00000000000E+02 5.51898840676E+01 1.84722346024E-01 6.77116809313E+01 2.41871119456E-01 4.63476123089E+01 1.44416877050E-01 
4.00000000000E+02 4.25000000000E+02 4.50000000000E+02 3.39613909971E+01 1.21002566294E-01 4.20882643651E+01 1.60072195946E-01 2.82438759079E+01 9.37570258511E-02 
4.50000000000E+02 4.75000000000E+02 5.00000000000E+02 2.19687903883E+01 8.26682050609E-02 2.74823168621E+01 1.10398763540E-01 1.81041287597E+01 6.35292267356E-02 
5.00000000000E+02 5.25000000000E+02 5.50000000000E+02 1.45694492873E+01 5.86520737851E-02 1.83778453177E+01 7.89623477740E-02 1.19117617580E+01 4.47607401738E-02 
5.50000000000E+02 5.75000000000E+02 6.00000000000E+02 1.00759709551E+01 4.33258278530E-02 1.28235433964E+01 5.88042494411E-02 8.16748488649E+00 3.28299234708E-02 
6.00000000000E+02 6.25000000000E+02 6.50000000000E+02 6.96617180863E+00 3.00225319690E-02 8.92147208741E+00 4.10923944659E-02 5.61326827495E+00 2.25897546858E-02 
6.50000000000E+02 6.75000000000E+02 7.00000000000E+02 4.98844610366E+00 2.16017568414E-02 6.43436946193E+00 2.98397736821E-02 3.99290733283E+00 1.61304509965E-02 
7.00000000000E+02 7.50000000000E+02 8.00000000000E+02 3.14384271369E+00 1.03973918253E-02 4.09262289020E+00 1.44922091927E-02 2.49457310955E+00 7.70487463996E-03 
8.00000000000E+02 8.50000000000E+02 9.00000000000E+02 1.72439933164E+00 6.43173667860E-03 2.26958483495E+00 9.07857271870E-03 1.35424827064E+00 4.71504688741E-03 
9.00000000000E+02 9.50000000000E+02 1.00000000000E+03 9.98717419242E-01 4.33850313298E-03 1.32835860429E+00 6.17946196879E-03 7.76662410201E-01 3.15590758289E-03 
1.00000000000E+03 1.05000000000E+03 1.10000000000E+03 5.92128053836E-01 2.98867873067E-03 7.94573718594E-01 4.29089918559E-03 4.56673231885E-01 2.15906649544E-03 
1.10000000000E+03 1.15000000000E+03 1.20000000000E+03 3.67540705923E-01 2.11557198584E-03 4.97819478799E-01 3.06219640981E-03 2.81021660671E-01 1.51754901365E-03 
1.20000000000E+03 1.30000000000E+03 1.40000000000E+03 1.90556591212E-01 9.26117717625E-04 2.60940354981E-01 1.35058846043E-03 1.44182372081E-01 6.59669882769E-04 
1.40000000000E+03 1.50000000000E+03 1.60000000000E+03 8.24277424664E-02 5.13950148090E-04 1.14692339787E-01 7.59501008037E-04 6.14678576246E-02 3.62090941031E-04 
1.60000000000E+03 2.05000000000E+03 2.50000000000E+03 1.55872378150E-02 8.10741330820E-05 2.22411709570E-02 1.21878629297E-04 1.13598687315E-02 5.62856209856E-05 
#nx: 3
