 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: NNLO.abs_yj1.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do 3 scale factor variations.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] Using central scale factor of sclfac = 0.0253536
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.025,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  0.1000        1   0.000       0.1000     2.038          2.74497915353E+05  9.02108264326E+04  2.33411849908E+06    0.32864  25.87404
     2  0.1000        2   0.1000      0.2000     2.038          2.73952210717E+05  8.86120314839E+04  2.25300651850E+06    0.32346  25.42551
     3  0.1000        3   0.2000      0.3000     2.038          2.72618624703E+05  9.05306837594E+04  2.28515027516E+06    0.33208  25.24172
     4  0.1000        4   0.3000      0.4000     2.038          2.70690997119E+05  7.96164534319E+04  2.26733685567E+06    0.29412  28.47824
     5  0.1000        5   0.4000      0.5000     2.038          2.68237068807E+05  8.40985267318E+04  2.17662248127E+06    0.31352  25.88181
     6  0.1000        6   0.5000      0.6000     2.038          2.65015032152E+05  9.37660623371E+04  2.24376349618E+06    0.35381  23.92938
     7  0.1000        7   0.6000      0.7000     2.038          2.61165127929E+05  8.74882969996E+04  2.22268496784E+06    0.33499  25.40551
     8  0.1000        8   0.7000      0.8000     2.038          2.56601618887E+05  8.00217508020E+04  2.15233415137E+06    0.31185  26.89686
     9  0.1000        9   0.8000      0.9000     2.038          2.51673369698E+05  8.18578990884E+04  2.11975886067E+06    0.32525  25.89559
    10  0.1000       10   0.9000      1.000      2.038          2.46152231660E+05  7.99975165975E+04  2.03355566751E+06    0.32499  25.42023
    11  0.2000       11   1.000       1.200      2.038          2.36429291626E+05  7.15608811911E+04  1.96068259567E+06    0.30267  27.39880
    12  0.1000       12   1.200       1.300      2.038          2.25758872814E+05  6.49520350843E+04  1.89664566708E+06    0.28771  29.20071
    13  0.1000       13   1.300       1.400      2.038          2.18066504594E+05  6.55450438717E+04  1.82713030670E+06    0.30057  27.87595
    14  0.1000       14   1.400       1.500      2.038          2.09788293931E+05  6.84679637884E+04  1.72944351912E+06    0.32637  25.25916
    15  0.1000       15   1.500       1.600      2.038          2.01091384776E+05  5.89596750578E+04  1.65541127499E+06    0.29320  28.07701
    16  0.1000       16   1.600       1.700      2.038          1.91947635630E+05  5.17187772260E+04  1.60871932696E+06    0.26944  31.10513
    17  0.1000       17   1.700       1.800      2.038          1.82564022514E+05  5.37468080544E+04  1.52894541824E+06    0.29440  28.44719
    18  0.1000       18   1.800       1.900      2.038          1.72879238928E+05  4.49041552887E+04  1.41154666744E+06    0.25974  31.43466
    19  0.1000       19   1.900       2.000      2.038          1.63205666839E+05  4.13509091685E+04  1.35367150013E+06    0.25337  32.73620
    20  0.1000       20   2.000       2.100      2.038          1.52991105161E+05  4.20316316624E+04  1.26467157348E+06    0.27473  30.08857
    21  0.1000       21   2.100       2.200      2.038          1.42832429643E+05  3.70995177433E+04  1.20683068552E+06    0.25974  32.52955
    22  0.1000       22   2.200       2.300      2.038          1.32773987234E+05  3.80921316590E+04  1.11160857325E+06    0.28689  29.18210
    23  0.1000       23   2.300       2.400      2.038          1.22681197639E+05  2.88815826747E+04  9.96001544061E+05    0.23542  34.48570
    24  0.1000       24   2.400       2.500      2.038          1.12874070459E+05  3.10440805142E+04  8.93551348734E+05    0.27503  28.78331
    25  0.1000       25   2.500       2.600      2.038          1.03117612632E+05  2.65206396236E+04  8.47764459306E+05    0.25719  31.96621
    26  0.1000       26   2.600       2.700      2.038          9.35834071894E+04  2.97287913600E+04  7.38815654184E+05    0.31767  24.85186
    27  0.1000       27   2.700       2.800      2.038          8.44046660122E+04  2.12697095015E+04  6.79587230748E+05    0.25200  31.95094
    28  0.1000       28   2.800       2.900      2.038          7.55150970092E+04  1.71615580952E+04  5.89828254056E+05    0.22726  34.36916
    29  0.1000       29   2.900       3.000      2.038          6.70147660207E+04  1.72568241348E+04  5.21593377655E+05    0.25751  30.22534
    30  0.1000       30   3.000       3.100      2.038          5.90505910150E+04  1.36734064580E+04  4.32632612556E+05    0.23155  31.64044
    31  0.1000       31   3.100       3.200      2.038          5.14878507775E+04  2.06528575631E+04  3.70155024428E+05    0.40112  17.92270
    32  0.1000       32   3.200       3.300      2.038          4.45078626994E+04  1.47752698824E+04  3.10659203703E+05    0.33197  21.02562
    33  0.1000       33   3.300       3.400      2.038          3.80716795786E+04  7.28251076723E+03  2.57912104191E+05    0.19128  35.41527
    34  0.1000       34   3.400       3.500      2.038          3.22436591917E+04  1.22694551573E+04  2.13715269598E+05    0.38052  17.41848
    35  0.1000       35   3.500       3.600      2.038          2.69101546014E+04  1.33800309992E+04  1.78866985843E+05    0.49721  13.36820
    36  0.1000       36   3.600       3.700      2.038          2.22769053649E+04  6.18283394521E+03  1.35787352400E+05    0.27754  21.96199
    37  0.1000       37   3.700       3.800      2.038          1.80719156029E+04  9.67339018797E+03  1.08539705606E+05    0.53527  11.22044
    38  0.1000       38   3.800       3.900      2.038          1.45010241207E+04  6.61827891492E+03  8.92188398158E+04    0.45640  13.48067
    39  0.1000       39   3.900       4.000      2.038          1.14198395201E+04  4.84855778997E+03  5.86759607925E+04    0.42457  12.10173
    40  0.2000       40   4.000       4.200      2.038          7.73827206368E+03  5.19473285362E+03  3.55900243261E+04    0.67130   6.85118
    41  0.2000       41   4.200       4.400      2.038          4.18584267906E+03  3.98738980111E+03  1.71197754852E+04    0.95259   4.29348
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.013,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  0.1000        1   0.000       0.1000     1.019          3.88371130994E+05 -1.65206713665E+05  7.65528364876E+06   -0.42538 -46.33761
     2  0.1000        2   0.1000      0.2000     1.019          3.87599045252E+05 -1.67536734539E+05  7.42177400994E+06   -0.43224 -44.29938
     3  0.1000        3   0.2000      0.3000     1.019          3.85712231985E+05 -1.62318603163E+05  7.50231798320E+06   -0.42083 -46.21971
     4  0.1000        4   0.3000      0.4000     1.019          3.82984943860E+05 -1.81123318004E+05  7.45764121420E+06   -0.47293 -41.17438
     5  0.1000        5   0.4000      0.5000     1.019          3.79513023453E+05 -1.69578101696E+05  7.17811854419E+06   -0.44683 -42.32928
     6  0.1000        6   0.5000      0.6000     1.019          3.74954351238E+05 -1.45492579871E+05  7.36306092540E+06   -0.38803 -50.60781
     7  0.1000        7   0.6000      0.7000     1.019          3.69507345729E+05 -1.53545423557E+05  7.28223407812E+06   -0.41554 -47.42723
     8  0.1000        8   0.7000      0.8000     1.019          3.63050702275E+05 -1.62037592058E+05  7.07227148713E+06   -0.44632 -43.64587
     9  0.1000        9   0.8000      0.9000     1.019          3.56078009209E+05 -1.52157356563E+05  6.96865491999E+06   -0.42731 -45.79900
    10  0.1000       10   0.9000      1.000      1.019          3.48266472201E+05 -1.48712799299E+05  6.70380352855E+06   -0.42701 -45.07886
    11  0.2000       11   1.000       1.200      1.019          3.34510049997E+05 -1.53831204179E+05  6.46205287375E+06   -0.45987 -42.00743
    12  0.1000       12   1.200       1.300      1.019          3.19413095192E+05 -1.53527944757E+05  6.24958939814E+06   -0.48066 -40.70653
    13  0.1000       13   1.300       1.400      1.019          3.08529610916E+05 -1.42060524895E+05  6.02368757163E+06   -0.46044 -42.40226
    14  0.1000       14   1.400       1.500      1.019          2.96817252250E+05 -1.25419160457E+05  5.70851752935E+06   -0.42255 -45.51551
    15  0.1000       15   1.500       1.600      1.019          2.84512501445E+05 -1.33557496918E+05  5.46583371220E+06   -0.46943 -40.92495
    16  0.1000       16   1.600       1.700      1.019          2.71575542733E+05 -1.37105487887E+05  5.30260568669E+06   -0.50485 -38.67537
    17  0.1000       17   1.700       1.800      1.019          2.58299214446E+05 -1.20845322556E+05  5.04202619101E+06   -0.46785 -41.72297
    18  0.1000       18   1.800       1.900      1.019          2.44596777580E+05 -1.25819107582E+05  4.67644895968E+06   -0.51439 -37.16803
    19  0.1000       19   1.900       2.000      1.019          2.30910203210E+05 -1.20143574838E+05  4.47306641835E+06   -0.52030 -37.23101
    20  0.1000       20   2.000       2.100      1.019          2.16458214144E+05 -1.06142093386E+05  4.17876881538E+06   -0.49036 -39.36957
    21  0.1000       21   2.100       2.200      1.019          2.02085295154E+05 -1.03665291870E+05  3.97359440182E+06   -0.51298 -38.33100
    22  0.1000       22   2.200       2.300      1.019          1.87854190157E+05 -8.80515694075E+04  3.66265021249E+06   -0.46872 -41.59665
    23  0.1000       23   2.300       2.400      1.019          1.73574489327E+05 -9.40968101015E+04  3.29611249309E+06   -0.54211 -35.02895
    24  0.1000       24   2.400       2.500      1.019          1.59698955628E+05 -7.78098964741E+04  2.96163382692E+06   -0.48723 -38.06243
    25  0.1000       25   2.500       2.600      1.019          1.45895111049E+05 -7.40062408646E+04  2.78933840512E+06   -0.50726 -37.69058
    26  0.1000       26   2.600       2.700      1.019          1.32405718439E+05 -5.59826789709E+04  2.44030095302E+06   -0.42281 -43.59029
    27  0.1000       27   2.700       2.800      1.019          1.19419251539E+05 -6.12098561052E+04  2.23635667939E+06   -0.51256 -36.53589
    28  0.1000       28   2.800       2.900      1.019          1.06841917524E+05 -5.83011304562E+04  1.94504141557E+06   -0.54568 -33.36198
