 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: NNLO.ptw.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do 3 scale factor variations.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] Using central scale factor of sclfac = 0.112332
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.112,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  25.00         1   0.000       25.00      7.943          0.00000000000E+00  5.06932065537E+03  1.35212141054E+03   -1.00000   0.26673
     2  25.00         2   25.00       50.00      9.030          9.28362316316E+03  4.43924156309E+03  2.07842535771E+04    0.47818   4.68194
     3  25.00         3   50.00       75.00      9.030          3.29753295181E+03  3.38122094207E+03  9.34613253963E+03    1.02538   2.76413
     4  25.00         4   75.00       100.0      9.030          1.20896565019E+03  1.29110708741E+03  3.72783748556E+03    1.06794   2.88732
     5  25.00         5   100.0       125.0      9.030          5.34396757757E+02  5.65616343285E+02  1.66949007438E+03    1.05842   2.95163
     6  25.00         6   125.0       150.0      9.030          2.63476062706E+02  2.78789394990E+02  8.29994440869E+02    1.05812   2.97714
     7  25.00         7   150.0       175.0      9.030          1.40387466484E+02  1.43953527698E+02  4.36134866140E+02    1.02540   3.02969
     8  25.00         8   175.0       200.0      9.030          7.94393599855E+01  7.86127905285E+01  2.38733653176E+02    0.98959   3.03683
     9  50.00         9   200.0       250.0      9.030          3.81129574842E+01  3.58971431217E+01  1.11681043318E+02    0.94186   3.11114
    10  50.00        10   250.0       300.0      9.030          1.53619617722E+01  1.33778715097E+01  4.34394908452E+01    0.87084   3.24712
    11  50.00        11   300.0       350.0      9.030          6.88601389853E+00  5.46322302875E+00  1.91173091377E+01    0.79338   3.49927
    12  50.00        12   350.0       400.0      9.030          3.34185037026E+00  2.36676223336E+00  8.92119282237E+00    0.70822   3.76937
    13  50.00        13   400.0       450.0      9.030          1.72401984290E+00  1.08584073251E+00  4.56787665473E+00    0.62983   4.20676
    14  50.00        14   450.0       500.0      9.030          9.34255006882E-01  5.27694933018E-01  2.42123287331E+00    0.56483   4.58832
    15  100.0        15   500.0       600.0      9.030          4.16805144756E-01  1.89675859290E-01  1.05181182554E+00    0.45507   5.54531
    16  200.0        16   600.0       800.0      9.030          1.02564249307E-01  3.11283984749E-02  2.57460312627E-01    0.30350   8.27091
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.056,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  25.00         1   0.000       25.00      3.972          0.00000000000E+00  7.50534853267E+03 -2.15446764572E+03   -1.00000  -0.28706
     2  25.00         2   25.00       50.00      4.515          1.11699278256E+04  1.46640396433E+03  4.14713003016E+04    0.13128  28.28095
     3  25.00         3   50.00       75.00      4.515          3.96754633690E+03  3.10915349102E+03  1.71726948443E+04    0.78365   5.52327
     4  25.00         4   75.00       100.0      4.515          1.45461085816E+03  1.21054830655E+03  6.89070421644E+03    0.83221   5.69222
     5  25.00         5   100.0       125.0      4.515          6.42978835898E+02  5.26773121183E+02  3.11310311237E+03    0.81927   5.90976
     6  25.00         6   125.0       150.0      4.515          3.17010778277E+02  2.59577126113E+02  1.55777265885E+03    0.81883   6.00119
     7  25.00         7   150.0       175.0      4.515          1.68912270638E+02  1.31639018896E+02  8.23517558740E+02    0.77933   6.25588
     8  25.00         8   175.0       200.0      4.515          9.55803463747E+01  7.03436339673E+01  4.54807054320E+02    0.73596   6.46550
     9  50.00         9   200.0       250.0      4.515          4.58569867427E+01  3.11224735806E+01  2.14715041417E+02    0.67869   6.89904
    10  50.00        10   250.0       300.0      4.515          1.84833013188E+01  1.09803297810E+01  8.46267818751E+01    0.59407   7.70713
    11  50.00        11   300.0       350.0      4.515          8.28515730341E+00  4.15206969284E+00  3.78059273198E+01    0.50115   9.10532
    12  50.00        12   350.0       400.0      4.515          4.02086844582E+00  1.60588205035E+00  1.78636480543E+01    0.39939  11.12389
    13  50.00        13   400.0       450.0      4.515          2.07431698558E+00  6.32748442706E-01  9.26713018610E+00    0.30504  14.64584
    14  50.00        14   450.0       500.0      4.515          1.12408278687E+00  2.56084824443E-01  4.97187815062E+00    0.22782  19.41497
    15  100.0        15   500.0       600.0      4.515          5.01494222937E-01  4.81036473192E-02  2.19804254800E+00    0.09592  45.69389
    16  200.0        16   600.0       800.0      4.515          1.23403895452E-01 -1.05721549434E-02  5.50771899054E-01   -0.08567 -52.09646
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.225,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  25.00         1   0.000       25.00      15.89          0.00000000000E+00  3.69747321318E+03  2.40661284236E+03   -1.00000   0.65088
     2  25.00         2   25.00       50.00      18.06          7.96653866467E+03  5.76780833839E+03  1.21910331521E+04    0.72400   2.11363
     3  25.00         3   50.00       75.00      18.06          2.82970595606E+03  3.38960012626E+03  5.92531705603E+03    1.19786   1.74809
     4  25.00         4   75.00       100.0      18.06          1.03744749515E+03  1.28257077790E+03  2.33784137367E+03    1.23628   1.82278
     5  25.00         5   100.0       125.0      18.06          4.58580918045E+02  5.63670821255E+02  1.03654956453E+03    1.22916   1.83893
     6  25.00         6   125.0       150.0      18.06          2.26096234613E+02  2.77864162176E+02  5.11441610894E+02    1.22896   1.84062
     7  25.00         7   150.0       175.0      18.06          1.20470441348E+02  1.44682315159E+02  2.67165100408E+02    1.20098   1.84656
     8  25.00         8   175.0       200.0      18.06          6.81691535405E+01  7.97890402756E+01  1.45064213073E+02    1.17046   1.81810
     9  50.00         9   200.0       250.0      18.06          3.27058029055E+01  3.69374700961E+01  6.72571191142E+01    1.12939   1.82084
    10  50.00        10   250.0       300.0      18.06          1.31825323230E+01  1.40769860768E+01  2.58138099194E+01    1.06785   1.83376
    11  50.00        11   300.0       350.0      18.06          5.90908258596E+00  5.91603145973E+00  1.11703111587E+01    1.00118   1.88814
    12  50.00        12   350.0       400.0      18.06          2.86773598177E+00  2.66009556141E+00  5.14617434121E+00    0.92759   1.93458
    13  50.00        13   400.0       450.0      18.06          1.47943001302E+00  1.27282712569E+00  2.59297428282E+00    0.86035   2.03718
    14  50.00        14   450.0       500.0      18.06          8.01710550307E-01  6.44468945402E-01  1.35483895224E+00    0.80387   2.10226
    15  100.0        15   500.0       600.0      18.06          3.57672240996E-01  2.53791008214E-01  5.75948213017E-01    0.70956   2.26938
    16  200.0        16   600.0       800.0      18.06          8.80132727664E-02  5.09548273800E-02  1.36433652704E-01    0.57894   2.67754
